id,delito,fecha_peticion,fecha_resolucion,resultado,tiempo_resolucion,ano_peticion,mes_peticion,dia_peticion,resuelta
666,delito_contra_la_salud,2013-04-17,2013-09-17,concedida,13219200s (~21.86 weeks),2013,04,17,si
667,asociacion_delictuosa,2013-04-18,2013-05-31,concedida,3715200s (~6.14 weeks),2013,04,18,si
667,delito_contra_la_salud,2013-04-18,2013-05-31,concedida,3715200s (~6.14 weeks),2013,04,18,si
668,asociacion_delictuosa,2013-04-18,2013-05-31,concedida,3715200s (~6.14 weeks),2013,04,18,si
668,delito_contra_la_salud,2013-04-18,2013-05-31,concedida,3715200s (~6.14 weeks),2013,04,18,si
669,delito_sexual_menores,2013-05-05,2013-06-17,concedida,3715200s (~6.14 weeks),2013,05,05,si
669,actos_lascivos_contra_menores,2013-05-05,2013-06-17,concedida,3715200s (~6.14 weeks),2013,05,05,si
669,violacion_menor_de_edad,2013-05-05,2013-06-17,concedida,3715200s (~6.14 weeks),2013,05,05,si
670,violacion,2013-05-09,2016-05-09,concedida,94694400s (~3 years),2013,05,09,si
670,homicidio,2013-05-09,2016-05-09,concedida,94694400s (~3 years),2013,05,09,si
670,allanamiento_de_morada,2013-05-09,2016-05-09,concedida,94694400s (~3 years),2013,05,09,si
671,homicidio,2013-05-17,2013-12-16,concedida,18403200s (~30.43 weeks),2013,05,17,si
671,homicidio,2013-05-17,2013-12-16,concedida,18403200s (~30.43 weeks),2013,05,17,si
671,lesiones,2013-05-17,2013-12-16,concedida,18403200s (~30.43 weeks),2013,05,17,si
672,homicidio,2013-05-17,NA,n/a,NA,2013,05,17,no
673,conducta_sexual_con_menor,2013-05-31,2013-08-13,concedida,6393600s (~10.57 weeks),2013,05,31,si
674,asalto_sexual_menor,2013-05-31,2013-06-25,concedida,2160000s (~3.57 weeks),2013,05,31,si
675,secuestro,2013-05-31,2014-08-26,concedida,39052800s (~1.24 years),2013,05,31,si
675,homicidio,2013-05-31,2014-08-26,concedida,39052800s (~1.24 years),2013,05,31,si
676,asociacion_delictuosa,2013-06-04,2013-09-17,concedida,9072000s (~15 weeks),2013,06,04,si
677,asalto_sexual,2013-06-05,2013-10-15,concedida,11404800s (~18.86 weeks),2013,06,05,si
678,homicidio,2013-06-06,2013-08-05,concedida,5184000s (~8.57 weeks),2013,06,06,si
679,asociacion_delictuosa,2013-06-07,2013-07-17,concedida,3456000s (~5.71 weeks),2013,06,07,si
679,delito_contra_la_salud,2013-06-07,2013-07-17,concedida,3456000s (~5.71 weeks),2013,06,07,si
680,homicidio,2013-06-07,2013-12-02,concedida,15379200s (~25.43 weeks),2013,06,07,si
681,homicidio,2013-06-10,2013-12-16,concedida,16329600s (~27 weeks),2013,06,10,si
681,robo,2013-06-10,2013-12-16,concedida,16329600s (~27 weeks),2013,06,10,si
682,asociacion_delictuosa,2013-06-13,2014-03-11,concedida,23414400s (~38.71 weeks),2013,06,13,si
682,trafico_de_personas,2013-06-13,2014-03-11,concedida,23414400s (~38.71 weeks),2013,06,13,si
682,delitos_en_materia_migratoria,2013-06-13,2014-03-11,concedida,23414400s (~38.71 weeks),2013,06,13,si
683,asociacion_delictuosa,2013-06-14,NA,n/a,NA,2013,06,14,no
683,lavado_de_dinero,2013-06-14,NA,n/a,NA,2013,06,14,no
683,delito_contra_la_salud,2013-06-14,NA,n/a,NA,2013,06,14,no
684,pornografia_infantil,2013-06-14,2013-07-17,concedida,2851200s (~4.71 weeks),2013,06,14,si
685,homicidio,2013-06-14,2014-01-17,concedida,18748800s (~31 weeks),2013,06,14,si
685,posesion_ilegal_de_arma_de_fuego,2013-06-14,2014-01-17,concedida,18748800s (~31 weeks),2013,06,14,si
686,asociacion_delictuosa,2013-06-18,2013-09-09,concedida,7171200s (~11.86 weeks),2013,06,18,si
687,secuestro,2013-06-21,2014-03-04,concedida,22118400s (~36.57 weeks),2013,06,21,si
687,homicidio,2013-06-21,2014-03-04,concedida,22118400s (~36.57 weeks),2013,06,21,si
687,delito_contra_la_salud,2013-06-21,2014-03-04,concedida,22118400s (~36.57 weeks),2013,06,21,si
687,delito_con_arma_de_fuego,2013-06-21,2014-03-04,concedida,22118400s (~36.57 weeks),2013,06,21,si
688,homicidio,2013-06-27,2013-10-01,concedida,8294400s (~13.71 weeks),2013,06,27,si
688,robo,2013-06-27,2013-10-01,concedida,8294400s (~13.71 weeks),2013,06,27,si
689,fraude,2013-06-27,2016-09-30,concedida,102902400s (~3.26 years),2013,06,27,si
689,corrupcion,2013-06-27,2016-09-30,concedida,102902400s (~3.26 years),2013,06,27,si
689,delito_con_arma_de_fuego,2013-06-27,2016-09-30,concedida,102902400s (~3.26 years),2013,06,27,si
690,homicidio,2013-07-01,2014-02-07,concedida,19094400s (~31.57 weeks),2013,07,01,si
691,asociacion_delictuosa,2013-07-03,2014-09-23,concedida,38620800s (~1.22 years),2013,07,03,si
691,delito_contra_la_salud,2013-07-03,2014-09-23,concedida,38620800s (~1.22 years),2013,07,03,si
691,lavado_de_dinero,2013-07-03,2014-09-23,concedida,38620800s (~1.22 years),2013,07,03,si
692,lesiones,2013-07-05,2013-10-01,concedida,7603200s (~12.57 weeks),2013,07,05,si
693,homicidio,2013-07-11,2014-02-25,concedida,19785600s (~32.71 weeks),2013,07,11,si
694,homicidio,2013-07-11,2014-02-07,concedida,18230400s (~30.14 weeks),2013,07,11,si
695,asociacion_delictuosa,2013-07-11,2013-11-05,concedida,10108800s (~16.71 weeks),2013,07,11,si
695,delito_contra_la_salud,2013-07-11,2013-11-05,concedida,10108800s (~16.71 weeks),2013,07,11,si
695,lavado_de_dinero,2013-07-11,2013-11-05,concedida,10108800s (~16.71 weeks),2013,07,11,si
696,asociacion_delictuosa,2013-07-18,2013-11-21,concedida,10886400s (~18 weeks),2013,07,18,si
696,delito_contra_la_salud,2013-07-18,2013-11-21,concedida,10886400s (~18 weeks),2013,07,18,si
696,lavado_de_dinero,2013-07-18,2013-11-21,concedida,10886400s (~18 weeks),2013,07,18,si
697,fraude,2013-07-18,2013-08-27,concedida,3456000s (~5.71 weeks),2013,07,18,si
697,robo,2013-07-18,2013-08-27,concedida,3456000s (~5.71 weeks),2013,07,18,si
698,abuso_sexual_menores,2013-07-18,NA,n/a,NA,2013,07,18,no
699,asalto_sexual_menor,2013-07-18,2013-10-15,concedida,7689600s (~12.71 weeks),2013,07,18,si
699,delito_sexual,2013-07-18,2013-10-15,concedida,7689600s (~12.71 weeks),2013,07,18,si
700,homicidio,2013-07-25,2013-09-17,concedida,4665600s (~7.71 weeks),2013,07,25,si
701,asociacion_delictuosa,2013-07-26,2015-03-06,concedida,50803200s (~1.61 years),2013,07,26,si
701,lavado_de_dinero,2013-07-26,2015-03-06,concedida,50803200s (~1.61 years),2013,07,26,si
701,delito_contra_la_salud,2013-07-26,2015-03-06,concedida,50803200s (~1.61 years),2013,07,26,si
702,asociacion_delictuosa,2013-08-12,2015-01-23,concedida,45705600s (~1.45 years),2013,08,12,si
702,delito_contra_la_salud,2013-08-12,2015-01-23,concedida,45705600s (~1.45 years),2013,08,12,si
703,fraude,2013-08-12,NA,n/a,NA,2013,08,12,no
703,lavado_de_dinero,2013-08-12,NA,n/a,NA,2013,08,12,no
704,robo,2013-08-28,2014-08-07,concedida,29721600s (~49.14 weeks),2013,08,28,si
705,interferir_en_proceso_judicial,2013-08-29,2013-10-15,concedida,4060800s (~6.71 weeks),2013,08,29,si
705,violacion,2013-08-29,2013-10-15,concedida,4060800s (~6.71 weeks),2013,08,29,si
706,homicidio,2013-09-03,2013-12-18,concedida,9158400s (~15.14 weeks),2013,09,03,si
707,delito_sexual_menores,2013-09-05,2013-11-05,concedida,5270400s (~8.71 weeks),2013,09,05,si
708,homicidio,2013-09-05,2013-11-21,concedida,6652800s (~11 weeks),2013,09,05,si
709,homicidio,2013-09-06,2014-03-26,concedida,17366400s (~28.71 weeks),2013,09,06,si
709,secuestro,2013-09-06,2014-03-26,concedida,17366400s (~28.71 weeks),2013,09,06,si
709,intimidacion,2013-09-06,2014-03-26,concedida,17366400s (~28.71 weeks),2013,09,06,si
709,corrupcion,2013-09-06,2014-03-26,concedida,17366400s (~28.71 weeks),2013,09,06,si
709,alteracion_de_pruebas,2013-09-06,2014-03-26,concedida,17366400s (~28.71 weeks),2013,09,06,si
709,robo,2013-09-06,2014-03-26,concedida,17366400s (~28.71 weeks),2013,09,06,si
709,corrupcion_de_menores,2013-09-06,2014-03-26,concedida,17366400s (~28.71 weeks),2013,09,06,si
709,allanamiento_de_morada,2013-09-06,2014-03-26,concedida,17366400s (~28.71 weeks),2013,09,06,si
709,delito_con_arma_de_fuego,2013-09-06,2014-03-26,concedida,17366400s (~28.71 weeks),2013,09,06,si
710,asociacion_delictuosa,2013-09-06,2014-03-31,concedida,17798400s (~29.43 weeks),2013,09,06,si
710,delito_contra_la_salud,2013-09-06,2014-03-31,concedida,17798400s (~29.43 weeks),2013,09,06,si
711,asociacion_delictuosa,2013-09-12,2013-12-16,negada,8208000s (~13.57 weeks),2013,09,12,no
711,falsedad_de_declaracion,2013-09-12,2013-12-16,negada,8208000s (~13.57 weeks),2013,09,12,no
711,corrupcion,2013-09-12,2013-12-16,negada,8208000s (~13.57 weeks),2013,09,12,no
712,asalto_sexual,2013-09-17,2014-04-02,concedida,17020800s (~28.14 weeks),2013,09,17,si
712,secuestro,2013-09-17,2014-04-02,concedida,17020800s (~28.14 weeks),2013,09,17,si
712,violacion,2013-09-17,2014-04-02,concedida,17020800s (~28.14 weeks),2013,09,17,si
712,violacion,2013-09-17,2014-04-02,concedida,17020800s (~28.14 weeks),2013,09,17,si
712,robo,2013-09-17,2014-04-02,concedida,17020800s (~28.14 weeks),2013,09,17,si
712,lesiones,2013-09-17,2014-04-02,concedida,17020800s (~28.14 weeks),2013,09,17,si
712,secuestro,2013-09-17,2014-04-02,concedida,17020800s (~28.14 weeks),2013,09,17,si
712,lesiones,2013-09-17,2014-04-02,concedida,17020800s (~28.14 weeks),2013,09,17,si
712,amenazas,2013-09-17,2014-04-02,concedida,17020800s (~28.14 weeks),2013,09,17,si
712,sometimiento_ilegal,2013-09-17,2014-04-02,concedida,17020800s (~28.14 weeks),2013,09,17,si
713,asalto_sexual_menor,2013-09-17,2013-11-28,concedida,6220800s (~10.29 weeks),2013,09,17,si
714,homicidio,2013-09-17,NA,n/a,NA,2013,09,17,no
714,delito_con_arma_de_fuego,2013-09-17,NA,n/a,NA,2013,09,17,no
715,abuso_sexual_menores,2013-09-27,2013-11-21,concedida,4752000s (~7.86 weeks),2013,09,27,si
715,lesiones,2013-09-27,2013-11-21,concedida,4752000s (~7.86 weeks),2013,09,27,si
716,asociacion_delictuosa,2013-09-27,2014-03-04,concedida,13651200s (~22.57 weeks),2013,09,27,si
716,delito_contra_la_salud,2013-09-27,2014-03-04,concedida,13651200s (~22.57 weeks),2013,09,27,si
717,asociacion_delictuosa,2013-10-03,2013-12-16,concedida,6393600s (~10.57 weeks),2013,10,03,si
717,delito_contra_la_salud,2013-10-03,2013-12-16,concedida,6393600s (~10.57 weeks),2013,10,03,si
718,homicidio,2013-10-03,2014-01-13,concedida,8812800s (~14.57 weeks),2013,10,03,si
718,homicidio,2013-10-03,2014-01-13,concedida,8812800s (~14.57 weeks),2013,10,03,si
718,secuestro,2013-10-03,2014-01-13,concedida,8812800s (~14.57 weeks),2013,10,03,si
718,delito_contra_la_salud,2013-10-03,2014-01-13,concedida,8812800s (~14.57 weeks),2013,10,03,si
719,asociacion_delictuosa,2013-10-03,2014-12-17,concedida,38016000s (~1.2 years),2013,10,03,si
719,delito_contra_la_salud,2013-10-03,2014-12-17,concedida,38016000s (~1.2 years),2013,10,03,si
720,asociacion_delictuosa,2013-10-18,2015-02-11,concedida,41558400s (~1.32 years),2013,10,18,si
720,delito_contra_la_salud,2013-10-18,2015-02-11,concedida,41558400s (~1.32 years),2013,10,18,si
721,homicidio,2013-10-21,2015-07-25,concedida,55468800s (~1.76 years),2013,10,21,si
722,delito_contra_la_salud,2013-10-21,NA,n/a,NA,2013,10,21,no
723,homicidio,2013-10-21,2015-12-11,concedida,67478400s (~2.14 years),2013,10,21,si
724,transporte_ilegal_de_desechos_peligrosos,2013-10-21,2014-03-26,concedida,13478400s (~22.29 weeks),2013,10,21,si
724,disposicion_ilegal_de_desechos_peligrosos,2013-10-21,2014-03-26,concedida,13478400s (~22.29 weeks),2013,10,21,si
724,transporte_ilegal_de_desechos_peligrosos,2013-10-21,2014-03-26,concedida,13478400s (~22.29 weeks),2013,10,21,si
725,homicidio,2013-10-22,NA,n/a,NA,2013,10,22,no
726,asociacion_delictuosa,2013-10-24,2014-02-07,concedida,9158400s (~15.14 weeks),2013,10,24,si
726,delito_contra_la_salud,2013-10-24,2014-02-07,concedida,9158400s (~15.14 weeks),2013,10,24,si
727,abuso_sexual_menores,2013-10-25,NA,n/a,NA,2013,10,25,no
728,asociacion_delictuosa,2013-10-25,2013-12-16,concedida,4492800s (~7.43 weeks),2013,10,25,si
728,delito_contra_la_salud,2013-10-25,2013-12-16,concedida,4492800s (~7.43 weeks),2013,10,25,si
729,asociacion_delictuosa,2013-10-25,NA,n/a,NA,2013,10,25,no
729,delito_contra_la_salud,2013-10-25,NA,n/a,NA,2013,10,25,no
730,violacion_menor_de_edad,2013-11-05,2014-09-10,concedida,26697600s (~44.14 weeks),2013,11,05,si
731,homicidio,2013-11-06,2014-05-02,concedida,15292800s (~25.29 weeks),2013,11,06,si
732,homicidio,2013-11-08,2014-04-02,concedida,12528000s (~20.71 weeks),2013,11,08,si
733,homicidio,2013-11-15,2014-09-23,concedida,26956800s (~44.57 weeks),2013,11,15,si
734,homicidio,2013-11-28,2014-01-13,concedida,3974400s (~6.57 weeks),2013,11,28,si
735,homicidio,2013-12-05,2014-03-26,concedida,9590400s (~15.86 weeks),2013,12,05,si
735,violacion,2013-12-05,2014-03-26,concedida,9590400s (~15.86 weeks),2013,12,05,si
735,allanamiento_de_morada,2013-12-05,2014-03-26,concedida,9590400s (~15.86 weeks),2013,12,05,si
736,homicidio,2013-12-05,2015-09-30,concedida,57369600s (~1.82 years),2013,12,05,si
736,secuestro,2013-12-05,2015-09-30,concedida,57369600s (~1.82 years),2013,12,05,si
736,lesiones,2013-12-05,2015-09-30,concedida,57369600s (~1.82 years),2013,12,05,si
736,actos_lascivos_contra_menores,2013-12-05,2015-09-30,concedida,57369600s (~1.82 years),2013,12,05,si
737,homicidio,2013-12-05,2014-01-16,concedida,3628800s (~6 weeks),2013,12,05,si
737,acoso,2013-12-05,2014-01-16,concedida,3628800s (~6 weeks),2013,12,05,si
737,robo,2013-12-05,2014-01-16,concedida,3628800s (~6 weeks),2013,12,05,si
738,asociacion_delictuosa,2013-12-11,2014-05-19,concedida,13737600s (~22.71 weeks),2013,12,11,si
738,delito_contra_la_salud,2013-12-11,2014-05-19,concedida,13737600s (~22.71 weeks),2013,12,11,si
739,homicidio,2013-12-13,2014-02-25,concedida,6393600s (~10.57 weeks),2013,12,13,si
740,asociacion_delictuosa,2013-12-13,2014-03-12,concedida,7689600s (~12.71 weeks),2013,12,13,si
740,delito_contra_la_salud,2013-12-13,2014-03-12,concedida,7689600s (~12.71 weeks),2013,12,13,si
741,asociacion_delictuosa,2013-12-13,2014-12-01,concedida,30499200s (~50.43 weeks),2013,12,13,si
741,delito_contra_la_salud,2013-12-13,2014-12-01,concedida,30499200s (~50.43 weeks),2013,12,13,si
741,delito_con_arma_de_fuego,2013-12-13,2014-12-01,concedida,30499200s (~50.43 weeks),2013,12,13,si
742,homicidio,2013-12-13,2014-02-25,concedida,6393600s (~10.57 weeks),2013,12,13,si
743,delincuencia_organizada,2013-12-19,2014-06-17,concedida,15552000s (~25.71 weeks),2013,12,19,si
743,homicidio,2013-12-19,2014-06-17,concedida,15552000s (~25.71 weeks),2013,12,19,si
743,lesiones,2013-12-19,2014-06-17,concedida,15552000s (~25.71 weeks),2013,12,19,si
743,portacion_de_arma_de_fuego,2013-12-19,2014-06-17,concedida,15552000s (~25.71 weeks),2013,12,19,si
744,delito_contra_la_salud,2014-01-09,2014-06-09,concedida,13046400s (~21.57 weeks),2014,01,09,si
744,delito_con_arma_de_fuego,2014-01-09,2014-06-09,concedida,13046400s (~21.57 weeks),2014,01,09,si
745,homicidio,2014-01-09,2014-05-19,concedida,11232000s (~18.57 weeks),2014,01,09,si
746,asociacion_delictuosa,2014-01-09,NA,n/a,NA,2014,01,09,no
746,delito_contra_la_salud,2014-01-09,NA,n/a,NA,2014,01,09,no
747,violacion,2014-01-17,2015-12-04,concedida,59270400s (~1.88 years),2014,01,17,si
747,delito_con_arma_de_fuego,2014-01-17,2015-12-04,concedida,59270400s (~1.88 years),2014,01,17,si
748,homicidio,2014-01-24,2014-02-25,concedida,2764800s (~4.57 weeks),2014,01,24,si
749,trafico_de_armas,2014-01-30,2014-07-25,concedida,15206400s (~25.14 weeks),2014,01,30,si
749,falsedad_de_declaracion,2014-01-30,2014-07-25,concedida,15206400s (~25.14 weeks),2014,01,30,si
750,asociacion_delictuosa,2014-01-31,2014-06-09,concedida,11145600s (~18.43 weeks),2014,01,31,si
750,delito_contra_la_salud,2014-01-31,2014-06-09,concedida,11145600s (~18.43 weeks),2014,01,31,si
751,asociacion_delictuosa,2014-01-31,2015-05-12,concedida,40262400s (~1.28 years),2014,01,31,si
751,delito_contra_la_salud,2014-01-31,2015-05-12,concedida,40262400s (~1.28 years),2014,01,31,si
751,lavado_de_dinero,2014-01-31,2015-05-12,concedida,40262400s (~1.28 years),2014,01,31,si
752,asociacion_delictuosa,2014-03-05,2014-10-22,concedida,19958400s (~33 weeks),2014,03,05,si
752,delito_contra_la_salud,2014-03-05,2014-10-22,concedida,19958400s (~33 weeks),2014,03,05,si
753,homicidio,2014-03-14,2014-05-22,concedida,5961600s (~9.86 weeks),2014,03,14,si
753,incendio,2014-03-14,2014-05-22,concedida,5961600s (~9.86 weeks),2014,03,14,si
754,asociacion_delictuosa,2014-03-14,2014-05-19,concedida,5702400s (~9.43 weeks),2014,03,14,si
754,delito_contra_la_salud,2014-03-14,2014-05-19,concedida,5702400s (~9.43 weeks),2014,03,14,si
755,abuso_sexual_menores,2014-03-14,2014-04-08,concedida,2160000s (~3.57 weeks),2014,03,14,si
755,abuso_infantil,2014-03-14,2014-04-08,concedida,2160000s (~3.57 weeks),2014,03,14,si
755,homicidio,2014-03-14,2014-04-08,concedida,2160000s (~3.57 weeks),2014,03,14,si
756,homicidio,2014-03-24,2014-09-10,concedida,14688000s (~24.29 weeks),2014,03,24,si
757,asociacion_delictuosa,2014-04-02,2015-08-31,concedida,44582400s (~1.41 years),2014,04,02,si
757,delito_contra_la_salud,2014-04-02,2015-08-31,concedida,44582400s (~1.41 years),2014,04,02,si
758,asociacion_delictuosa,2014-04-11,2014-06-23,concedida,6307200s (~10.43 weeks),2014,04,11,si
758,delito_contra_la_salud,2014-04-11,2014-06-23,concedida,6307200s (~10.43 weeks),2014,04,11,si
759,homicidio,2014-04-11,2014-07-02,concedida,7084800s (~11.71 weeks),2014,04,11,si
759,homicidio,2014-04-11,2014-07-02,concedida,7084800s (~11.71 weeks),2014,04,11,si
759,lesiones,2014-04-11,2014-07-02,concedida,7084800s (~11.71 weeks),2014,04,11,si
759,delito_con_arma_de_fuego,2014-04-11,2014-07-02,concedida,7084800s (~11.71 weeks),2014,04,11,si
760,asalto_sexual,2014-04-11,2014-09-03,concedida,12528000s (~20.71 weeks),2014,04,11,si
761,homicidio,2014-04-11,2015-09-30,concedida,46396800s (~1.47 years),2014,04,11,si
762,asalto_sexual_menor,2014-04-11,2014-09-10,concedida,13132800s (~21.71 weeks),2014,04,11,si
763,asociacion_delictuosa,2014-04-11,2016-04-27,concedida,64540800s (~2.05 years),2014,04,11,si
763,delito_contra_la_salud,2014-04-11,2016-04-27,concedida,64540800s (~2.05 years),2014,04,11,si
763,posesion_ilegal_de_arma_de_fuego,2014-04-11,2016-04-27,concedida,64540800s (~2.05 years),2014,04,11,si
764,asociacion_delictuosa,2014-04-23,2015-07-10,concedida,38275200s (~1.21 years),2014,04,23,si
764,delito_contra_la_salud,2014-04-23,2015-07-10,concedida,38275200s (~1.21 years),2014,04,23,si
765,homicidio,2014-05-02,2014-07-23,concedida,7084800s (~11.71 weeks),2014,05,02,si
765,homicidio,2014-05-02,2014-07-23,concedida,7084800s (~11.71 weeks),2014,05,02,si
766,asociacion_delictuosa,2014-05-02,2014-12-22,concedida,20217600s (~33.43 weeks),2014,05,02,si
766,delito_contra_la_salud,2014-05-02,2014-12-22,concedida,20217600s (~33.43 weeks),2014,05,02,si
767,asociacion_delictuosa,2014-05-06,2014-06-09,concedida,2937600s (~4.86 weeks),2014,05,06,si
767,delito_contra_la_salud,2014-05-06,2014-06-09,concedida,2937600s (~4.86 weeks),2014,05,06,si
767,lavado_de_dinero,2014-05-06,2014-06-09,concedida,2937600s (~4.86 weeks),2014,05,06,si
768,homicidio,2014-05-09,2015-01-21,concedida,22204800s (~36.71 weeks),2014,05,09,si
768,lesiones,2014-05-09,2015-01-21,concedida,22204800s (~36.71 weeks),2014,05,09,si
768,posesion_ilegal_de_arma_de_fuego,2014-05-09,2015-01-21,concedida,22204800s (~36.71 weeks),2014,05,09,si
768,lesiones,2014-05-09,2015-01-21,concedida,22204800s (~36.71 weeks),2014,05,09,si
768,allanamiento_de_morada,2014-05-09,2015-01-21,concedida,22204800s (~36.71 weeks),2014,05,09,si
769,asociacion_delictuosa,2014-05-09,2015-05-12,concedida,31795200s (~1.01 years),2014,05,09,si
769,delito_contra_la_salud,2014-05-09,2015-05-12,concedida,31795200s (~1.01 years),2014,05,09,si
770,homicidio,2014-05-16,2014-08-15,concedida,7862400s (~13 weeks),2014,05,16,si
771,homicidio,2014-05-19,NA,n/a,NA,2014,05,19,no
771,allanamiento_de_morada,2014-05-19,NA,n/a,NA,2014,05,19,no
771,secuestro,2014-05-19,NA,n/a,NA,2014,05,19,no
772,asociacion_delictuosa,2014-05-19,2015-05-06,concedida,30412800s (~50.29 weeks),2014,05,19,si
772,delito_contra_la_salud,2014-05-19,2015-05-06,concedida,30412800s (~50.29 weeks),2014,05,19,si
773,homicidio,2014-05-19,NA,n/a,NA,2014,05,19,no
774,homicidio,2014-05-19,2015-08-04,concedida,38188800s (~1.21 years),2014,05,19,si
774,homicidio,2014-05-19,2015-08-04,concedida,38188800s (~1.21 years),2014,05,19,si
774,delito_con_arma_de_fuego,2014-05-19,2015-08-04,concedida,38188800s (~1.21 years),2014,05,19,si
775,homicidio,2014-05-19,2014-10-22,concedida,13478400s (~22.29 weeks),2014,05,19,si
775,homicidio,2014-05-19,2014-10-22,concedida,13478400s (~22.29 weeks),2014,05,19,si
775,delito_con_arma_de_fuego,2014-05-19,2014-10-22,concedida,13478400s (~22.29 weeks),2014,05,19,si
776,asociacion_delictuosa,2014-04-21,2015-09-17,concedida,44409600s (~1.41 years),2014,04,21,si
776,delito_contra_la_salud,2014-04-21,2015-09-17,concedida,44409600s (~1.41 years),2014,04,21,si
777,asociacion_delictuosa,2014-05-22,2014-12-15,concedida,17884800s (~29.57 weeks),2014,05,22,si
777,delito_contra_la_salud,2014-05-22,2014-12-15,concedida,17884800s (~29.57 weeks),2014,05,22,si
777,lavado_de_dinero,2014-05-22,2014-12-15,concedida,17884800s (~29.57 weeks),2014,05,22,si
778,asociacion_delictuosa,2014-05-27,2016-09-26,concedida,73699200s (~2.34 years),2014,05,27,si
778,homicidio,2014-05-27,2016-09-26,concedida,73699200s (~2.34 years),2014,05,27,si
779,asociacion_delictuosa,2014-05-29,2014-06-25,concedida,2332800s (~3.86 weeks),2014,05,29,si
779,delito_contra_la_salud,2014-05-29,2014-06-25,concedida,2332800s (~3.86 weeks),2014,05,29,si
780,asociacion_delictuosa,2014-06-03,2014-07-02,concedida,2505600s (~4.14 weeks),2014,06,03,si
780,delito_contra_la_salud,2014-06-03,2014-07-02,concedida,2505600s (~4.14 weeks),2014,06,03,si
781,delito_sexual_menores,2014-06-04,2014-06-25,concedida,1814400s (~3 weeks),2014,06,04,si
782,asociacion_delictuosa,2014-06-04,2014-07-02,concedida,2419200s (~4 weeks),2014,06,04,si
782,delito_contra_la_salud,2014-06-04,2014-07-02,concedida,2419200s (~4 weeks),2014,06,04,si
783,homicidio,2014-06-04,2015-01-06,concedida,18662400s (~30.86 weeks),2014,06,04,si
783,delito_con_arma_de_fuego,2014-06-04,2015-01-06,concedida,18662400s (~30.86 weeks),2014,06,04,si
784,delito_sexual_menores,2014-06-04,2014-09-03,concedida,7862400s (~13 weeks),2014,06,04,si
784,asalto_sexual,2014-06-04,2014-09-03,concedida,7862400s (~13 weeks),2014,06,04,si
785,lesiones,2014-06-04,NA,n/a,NA,2014,06,04,no
785,homicidio,2014-06-04,NA,n/a,NA,2014,06,04,no
786,asociacion_delictuosa,2014-06-05,2015-04-09,concedida,26611200s (~44 weeks),2014,06,05,si
786,delito_contra_la_salud,2014-06-05,2015-04-09,concedida,26611200s (~44 weeks),2014,06,05,si
787,asociacion_delictuosa,2014-06-20,2014-07-23,concedida,2851200s (~4.71 weeks),2014,06,20,si
787,delito_contra_la_salud,2014-06-20,2014-07-23,concedida,2851200s (~4.71 weeks),2014,06,20,si
788,lesiones,2014-07-03,2014-08-05,concedida,2851200s (~4.71 weeks),2014,07,03,si
789,allanamiento_de_morada,2014-07-07,2017-05-18,concedida,90374400s (~2.86 years),2014,07,07,si
789,robo,2014-07-07,2017-05-18,concedida,90374400s (~2.86 years),2014,07,07,si
789,asalto_sexual,2014-07-07,2017-05-18,concedida,90374400s (~2.86 years),2014,07,07,si
790,homicidio,2014-07-07,2015-03-06,concedida,20908800s (~34.57 weeks),2014,07,07,si
790,robo,2014-07-07,2015-03-06,concedida,20908800s (~34.57 weeks),2014,07,07,si
791,homicidio,2014-07-07,2016-06-02,concedida,60134400s (~1.91 years),2014,07,07,si
792,asociacion_delictuosa,2014-07-07,NA,n/a,NA,2014,07,07,no
792,delito_contra_la_salud,2014-07-07,NA,n/a,NA,2014,07,07,no
793,asociacion_delictuosa,2014-07-23,2015-01-06,concedida,14428800s (~23.86 weeks),2014,07,23,si
793,delito_contra_la_salud,2014-07-23,2015-01-06,concedida,14428800s (~23.86 weeks),2014,07,23,si
794,abandono_lugar_homicidio,2014-07-25,2014-10-29,concedida,8294400s (~13.71 weeks),2014,07,25,si
795,asociacion_delictuosa,2014-08-01,2015-08-18,concedida,33004800s (~1.05 years),2014,08,01,si
795,delito_contra_la_salud,2014-08-01,2015-08-18,concedida,33004800s (~1.05 years),2014,08,01,si
795,lavado_de_dinero,2014-08-01,2015-08-18,concedida,33004800s (~1.05 years),2014,08,01,si
796,asociacion_delictuosa,2014-08-06,2015-03-31,concedida,20476800s (~33.86 weeks),2014,08,06,si
796,delito_contra_la_salud,2014-08-06,2015-03-31,concedida,20476800s (~33.86 weeks),2014,08,06,si
796,lavado_de_dinero,2014-08-06,2015-03-31,concedida,20476800s (~33.86 weeks),2014,08,06,si
797,delincuencia_organizada,2014-08-07,NA,n/a,NA,2014,08,07,no
797,delito_contra_la_salud,2014-08-07,NA,n/a,NA,2014,08,07,no
797,lavado_de_dinero,2014-08-07,NA,n/a,NA,2014,08,07,no
797,delito_con_arma_de_fuego,2014-08-07,NA,n/a,NA,2014,08,07,no
798,delincuencia_organizada,2014-08-07,2015-12-18,concedida,43027200s (~1.36 years),2014,08,07,si
798,delito_contra_la_salud,2014-08-07,2015-12-18,concedida,43027200s (~1.36 years),2014,08,07,si
798,lavado_de_dinero,2014-08-07,2015-12-18,concedida,43027200s (~1.36 years),2014,08,07,si
798,delito_con_arma_de_fuego,2014-08-07,2015-12-18,concedida,43027200s (~1.36 years),2014,08,07,si
